tweet,created_at,word_count,favorite_count,retweet_count,user_followers_count,user_following_count,user_friends_count,user_verified,subjectivity,polarity,sentiment
RT @SER1897: Will you ever tire of being played by Trump? Normal presidents wouldn't have large lie filled campaign rallies for themselve ,2018-07-09,152,0,13,28808,False,2802,False,0.6595238095238095,0.25476190476190474,Positive
RT @influx_Divine: Interesting presentation and true til the end when He completely gets it wrong. The primary reason Trump works wins and ,2018-07-09,148,0,2,3625,False,3254,False,0.525,0.19166666666666665,Neutral
RT @matthewjdowd: This disgusts me. This is what President TRump has unleashed. https://t.co/bMX5JfQ6Jo,2018-07-09,112,0,453,629,False,1988,False,0.0,0.0,Neutral
@GOP @SenateMajLdr Get a grip you know this is proppaganda designed for your base. Truth be known Democrats are trying to avoid a Constitutional Crises &amp; you know it. Any SCOTUS nominated by Trump should recuse themselves from any decisions regarding Trump his Administration or campaign,2018-07-09,256,0,0,196,False,561,False,1.0,-0.8,Negative
RT @usatodayDC: These six senators could make or break President Trump's Supreme Court nominee https://t.co/eaGyyrETZ6 via @dshesgreen and ,2018-07-09,140,0,1,2114,False,1253,False,0.0,0.0,Neutral
RT @justinhendrix: @sarahkendzior @Shakestweetz If America prosecuted white collar crime none of this would be happening. Literally all th ,2018-07-09,136,0,1246,18057,False,12888,False,0.0,0.0,Neutral
RT @HLAurora63: FOX picks this thing to do all the reporting on Trump's SCOTUS nominee. He's the only thing that can ruin what will be ,2018-07-09,172,0,278,4457,False,4539,False,1.0,0.0,Neutral
RT @StevenBeschloss: When this nightmare is over when Trump is gone &amp; Dems are back in power it s clear changes must be enacted so we don ,2018-07-09,172,0,3148,1499,False,3768,False,0.19166666666666665,0.05000000000000001,Neutral
RT @StevenBeschloss: Some things are so obviously wrong it s hard to believe there s not a unanimous outcry of opposition. Next week Trump ,2018-07-09,160,0,708,727,False,1069,False,0.48055555555555557,-0.2638888888888889,Negative
RT @thecjpearson: Let s make physical attacks against Trump supporters a hate crime. Beat the Left at their own game.,2018-07-09,140,0,110,17512,False,19259,False,0.48857142857142855,-0.12000000000000002,Negative
RT @alohabrianb: @RealSaavedra 2 FEDERAL JUDGES HAVE RULED ZERO TRUMP RUSSIA COLLUSION... heck even lefty NYtimes knows it too! What the ,2018-07-09,144,0,6,2448,False,2645,False,0.0,0.0,Neutral
@foxandfriends Other one of Trump/Putin puppets!,2018-07-09,64,0,0,45,False,241,False,0.375,-0.15625,Negative
RT @ProudResister: An important distinction: I don t resist because I hate Donald Trump. I resist because I love our country and I hate w ,2018-07-09,164,0,4501,19,False,108,False,0.85,-0.17500000000000002,Negative
RT @AdamSchiffCA: Turnout in California s June primary was 60 greater than four years ago. This mirrors what we see in other states dram ,2018-07-09,160,0,1588,223,False,574,False,0.4583333333333333,0.25833333333333336,Positive
RT @stuheritage: At this rate Donald Trump is going to be greeted into the UK by a Post It Note on a fridge that reads 'Help yourself to m ,2018-07-09,180,0,936,35,False,44,False,0.0,0.0,Neutral
RT @LauraLitvan: (Bloomberg) The man who served as Donald Trump s personal driver for more than 25 years sued him for back pay on Monday ,2018-07-09,164,0,4231,463,False,1004,False,0.45,-0.0625,Negative
RT @business: Trump says Pfizer should be ashamed for raising drug prices rattling shares https://t.co/qwyaJEbtgF https://t.co/sx9SuZSG ,2018-07-09,132,0,26,47,False,51,False,0.0,0.0,Neutral
RT @ScottPresler: HUGE NEWS: North Dakota's Senate race has shifted from toss up to lean Republican. This will put extra pressure on liber ,2018-07-09,160,0,58,791,False,1051,False,0.5,0.20000000000000004,Neutral
RT @BernardLowe13: @SWarpian @real_farmacist @realDonaldTrump Trump gonna go 2 washertan and fite 4 us https://t.co/oKrCISDUC3,2018-07-09,128,0,1,478,False,373,False,0.0,0.0,Neutral
RT @nywaterproject: Trump s Nominee to Oversee Superfund Program Spent Decades Fighting EPA Cleanups on Behalf of Polluters. https://t.co/ ,2018-07-09,140,0,1,1346,False,1247,False,0.1,-0.1,Negative
RT @IronStache: Seriously? Tariffs aren't necessarily a bad thing but Trump's tariff strategy is just to shoot wildly and see what happe ,2018-07-09,160,0,1184,2414,False,4561,False,0.5777777777777778,-0.31111111111111106,Negative
RT @ZoeTillman: Donald Trump's Former Chauffeur Alleges He Was Stiffed Out Of Nearly 175 000 In Overtime Pay https://t.co/dbVb28kp8D via @ ,2018-07-09,148,0,33,2538,False,4033,False,0.2,0.05,Neutral
RT @Popehat: Sources tell me that Trump will appoint all four front runners stitched together as a jurisprudential Human Centipede but rema ,2018-07-09,148,0,130,30,False,99,False,0.1,0.0,Neutral
TRUMP DON'T YOU BUILD A WALL AROUND MY VAGINA!!! BadReasonsToFreakOut SCOTUSPick,2018-07-09,104,0,0,2203,False,2496,False,0.0,0.0,Neutral
RT @RVAwonk: The founder of the WalkAway Movement an astroturfed campaign of Trump supporters pretending to be Dems leaving the party ,2018-07-09,144,0,6268,842,False,564,False,0.0,0.0,Neutral
RT @funder: Trump shouldn t be allowed to nominate anyone while under investigation. Retweet if you agree. We still need to raise another ,2018-07-09,152,0,744,2622,False,4300,False,0.0,0.0,Neutral
RT @amvetsupport: trump better pay attention. While he is planning his stupid ego parade we are all mobilizing as many vets as we can to b ,2018-07-09,168,0,170,524,False,189,False,0.5583333333333333,-0.012499999999999983,Neutral
RT @TomlinMedia: Democrats preparing talking points on Trump s SCOTUS pick: https://t.co/ZpffOIo9jW,2018-07-09,108,0,600,116,False,176,False,0.0,0.0,Neutral
RT @nytimes: In Opinion President Trump s contention that women need access to formula because of malnutrition defies both science and ,2018-07-09,144,0,508,1,False,24,False,0.0,0.0,Neutral
@tararei41199569 Good she has to stop her awful https://t.co/HyoBRYQSf8 is her own fault not the Trump s supports ..,2018-07-09,136,0,0,1434,False,1682,False,0.8666666666666667,0.09999999999999998,Neutral
RT @Timodc: Until a Trump staffer gets mocked for their disability on national TV or held in an airport cell because of their ethnicity or ,2018-07-09,164,0,1111,1892,False,2908,False,0.0,0.0,Neutral
why do americans find animals in painful situations funny? So many tweets titled yoooooo and they're almost always american. No wonder trump won.,2018-07-09,160,0,0,129,False,301,False,0.6,0.012500000000000011,Neutral
RT @CitizenWBailey: A staged picture was released of Al Franken A single woman came forward saying he touched her side boob while posing f ,2018-07-09,160,0,2894,26,False,132,False,0.21428571428571427,-0.07142857142857142,Negative
RT @JoeNBC: Yeah. Snatching babies from their mothers breasts didn t turn out to be the political winner Trump thought it was. Who knew? h ,2018-07-09,164,0,478,198,False,736,False,0.1,0.0,Neutral
RT @olgaNYC1211: Corrupt Trump invited his Florida club members for a tour on Air Force One. This is incredible that @SenateGOP @HouseGOP s ,2018-07-09,152,0,277,281,False,201,False,0.95,0.2,Neutral
RT @BuzzFeedPol: Pregnant Women Say They Are Being Mistreated In Immigration Detention Despite The Administration's Claims https://t.co/8c ,2018-07-09,136,0,69,264,False,182,False,0.5,0.3333333333333333,Positive
RT @3tTrump: @seanhannity @SaraCarterDC When the People stood up for the Truth Donald J. Trump became president and has transformed our Cou ,2018-07-09,148,0,6,4104,False,4561,False,0.0,0.0,Neutral
RT @59carjacgln: Cohen s Attorney Signals That His Client May Be About To Incriminate The President https://t.co/VIGb0y6T7c,2018-07-09,132,0,19,238,False,1641,False,0.0,0.0,Neutral
RT @sarahkendzior: @deb_persisted18 @KGE_hockeyfan @justinhendrix @Shakestweetz It's not even necessary for there to be Russian operatives ,2018-07-09,128,0,54,3848,False,4986,False,0.5,0.0,Neutral
RT @trish_regan: The left is very angry right now. They can't believe Trump is actually president and therefore picking the next SCOTUS no ,2018-07-09,160,0,105,478,False,498,False,0.3271428571428571,-0.07285714285714287,Negative
@OrwellNGoode it's because of what Trump said. I mean before that it was a paradise according to them right?,2018-07-09,140,0,0,248,False,1647,False,0.6116071428571428,-0.01339285714285715,Neutral
RT @afpfr: Trump entretient le suspense sur son choix pour la Cour supr me. Il d voilera le nom du successeur d'Anthony Kennedy depuis la M ,2018-07-09,168,0,4,193,False,2041,False,0.0,0.0,Neutral
RT @jonathanchait: I am being told Trump has three different justices being driven around Washington in black sedans like the last scene i ,2018-07-09,152,0,144,84,False,114,False,0.36666666666666664,-0.05555555555555555,Negative
RT @TeaPainUSA: If true Trump picked the guy that will protect him from Mueller as predicted and expected. Trump is guilty. https://t. ,2018-07-09,152,0,364,2961,False,5000,False,0.6833333333333332,-0.08333333333333333,Negative
Members of Trump s exclusive clubs may have toured Air Force One https://t.co/K3k9FbZIW1,2018-07-09,112,0,0,2299914,False,466,True,0.0,0.0,Neutral
RT @MollyJongFast: Almost as hard as being separated from your parents in a country where you don t speak the language being put in jail ,2018-07-09,164,0,794,997,False,367,False,0.2708333333333333,-0.19583333333333336,Negative
RT @AnnaBD20: A real life survivor Nazi Germany speaks out and gives liberals a lesson. What reminds me more of Hitler than anything els ,2018-07-09,160,0,501,2236,False,2427,False,0.4,0.35,Positive
@knolinfos @Reuters And Trump thinks that every country can spend as much as the US on defence when we simply don t have the population we pay per capita based on what we can afford and our population and that is how NATO works Insane Trump cannot expect more but it is a collaborative effort,2018-07-09,304,0,0,16794,False,15644,False,0.5142857142857142,-0.07500000000000001,Negative
RT @RealCandaceO: Trump is a bulldozer. He wrecked the leftist facade and saved America. https://t.co/hfpWQJkG3f,2018-07-09,124,0,5415,52,False,65,False,0.6,-0.05,Negative
RT @JasonOverstreet: .@realDonaldTrump You have ZERO redeeming qualities You re a liar You re a racist You hate women You re ugly You ,2018-07-09,152,0,7,740,False,866,False,0.7999999999999999,-0.3333333333333333,Negative
RT @ChrisJZullo: @realDonaldTrump During United Nations affiliated World Health Assembly Donald Trump s administration sought to remove lan ,2018-07-09,132,0,331,401,False,942,False,0.0,0.0,Neutral
RT @mdlandeene: @THEHermanCain @waybaby Herman I made this prediction a week ago. POTUS has done an outstanding job at keeping it close to ,2018-07-09,152,0,3,11554,False,11750,False,0.875,0.5,Positive
Obama and Valerie Jarrett Behind Spying Trying To Frame Trump https://t.co/5ndTGDHQzN via @AmericanThinker b66 Spygate Obamagate MuellerInvestigation DrainTheSwamp DeepState KeepAmericaGreat KAG TW359,2018-07-09,152,2,1,66228,False,40412,False,0.7,-0.4,Negative
RT @ParkerMolloy: Just preparing for the Oh I thought feminists SUPPORTED other women? and How can Trump be sexist if he chose a woman? ,2018-07-09,160,0,44,1052,False,2909,False,0.375,-0.125,Negative
https://t.co/5NmBQugvF9,2018-07-09,48,0,0,100,False,565,False,0.0,0.0,Neutral
Funny I thought you were innocent until proven guilty in America for the idiots that are unaware of how our justice system works Trump doesn t have to prove his innocence.... https://t.co/nkKuNgJGNR,2018-07-09,200,1,0,4499,False,4815,False,0.8,-0.11000000000000001,Negative
@SandraPicard13 @MWilliwaw @marklevinshow You mean a Trump supporter right?,2018-07-09,92,0,0,737,False,254,False,0.6116071428571428,-0.01339285714285715,Neutral
RT @PassTheSalty: Trump is the worst EVER! How can anyone like this POS?! https://t.co/ufqPv3jaaN,2018-07-09,116,0,71,1096,False,1206,False,1.0,-1.0,Negative
RT @NBCNewsTHINK: Trump's support for men like Bill Shine and Jim Jordan highlights his disdain for MeToo and maybe his strategy for 202 ,2018-07-09,160,0,34,94,False,164,False,0.0,0.0,Neutral
RT @TomSteyer: Ivanka has never manufactured a product in America but she pays no tariffs. Typical and revolting self dealing. Corruption. ,2018-07-09,144,0,1966,74,False,95,False,0.5,-0.16666666666666666,Negative
RT @dontclaimmytime: @EashiaT @Esthermsmithart @Acosta They say Trump is doing things out of the normal. It s time we do things out of the ,2018-07-09,160,0,3,3218,False,4999,False,0.6499999999999999,0.15,Neutral
RT @krassenstein: BREAKING: It's OFFICIAL... The Trump Administration says they will NOT meet a California Judge's deadline to reunited Im ,2018-07-09,148,0,3046,260,False,443,False,0.0,0.0,Neutral
RT @AynRandPaulRyan: NEW: Pregnant women in immigration detention under the Trump administration say they have been denied medical care ,2018-07-09,136,0,1120,3084,False,2862,False,0.3181818181818182,0.15656565656565655,Neutral
RT @ACLU: Tomorrow is the deadline for the government to reunite 102 separated children under the age of five with their parents. Today in ,2018-07-09,160,0,42,508,False,1582,False,0.0,0.0,Neutral
RT @jgreenSTPA: This Veteran served his country and he s mad as hell! Duty honor and country. Values that Trump knows nothing about and d ,2018-07-09,164,0,264,2099,False,4068,False,0.5,-0.390625,Negative
RT @maddow: https://t.co/wu40F12DN4,2018-07-09,56,0,547,289,False,393,False,0.0,0.0,Neutral
RT @squidslippers: i remember when social media was new all the adults kept telling kids don't trust everything you read on the internet! ,2018-07-09,160,0,6859,283,False,466,False,0.2606060606060606,0.10189393939393938,Neutral
RT @BetoORourke: 2/3 of the land along the southern border is not owned by the government. Most of that falls within TX. We've introduced l ,2018-07-09,168,0,787,3970,False,4467,False,0.25,0.25,Positive
 Tweet Diplomacy the New Diplomatic Tool https://t.co/gl6IQwndl3 tweet diplomacy tool US trump 7D 7Dnews https://t.co/TnAZBQthq4,2018-07-09,128,0,0,1341,False,0,False,0.45454545454545453,0.13636363636363635,Neutral
RT @nytimes: In Opinion President Trump s contention that women need access to formula because of malnutrition defies both science and ,2018-07-09,144,0,509,208,False,1465,False,0.0,0.0,Neutral
I guess the facts haven't changed in the last 50 years. That's reassuring since we are now in a world of alternative facts. Republicans have been using race since the civil rights movement. They just had to get more and more subtle until Trump blew the lid off. https://t.co/jT9yYuJQ5E,2018-07-09,284,0,0,282,False,504,False,0.39166666666666666,0.16666666666666669,Neutral
RT @kylegriffin1: DOJ attorney says that the Trump admin has only reunited 2 out of 102 migrant children under the age of 5 with their pare ,2018-07-09,168,0,362,41,False,1297,False,1.0,0.0,Neutral
The U.S. discussion on Europe has become hopelessly polarized under Trump. It's time to get beyond reductive debates about more vs. less Europe: https://t.co/I0oZHpkFxP,2018-07-09,168,0,0,12561,False,416,True,0.2833333333333333,0.16666666666666669,Neutral
RT @krassenstein: BREAKING: Donald Trump s personal driver for over 25 years Noel Cintron has just sued him for back pay. Cintron claims ,2018-07-09,152,0,7705,548,False,405,False,0.15,0.0,Neutral
RT @RobertMaguire_: This is such a good catch: @pbpost reviewed Trump Foundation tax records and found a pattern donation appear to ha ,2018-07-09,148,0,670,294,False,196,False,0.55,0.35,Positive
.@ShitpostBot5000 TEMPLATE: https://t.co/isUAJuBe0z ,2018-07-09,56,0,0,12886,False,1,False,0.0,0.0,Neutral
Walls keep people out Wall create separation Walls keep people in? EndFamilyDetention FamiliesBelongTogetherMarch AmericaIn3Words FamilesBelongTogether Trump TheWall SocialMediaDay GunControlNow GrantFire DigiByte TOPISBACK,2018-07-09,148,0,0,8307,False,9121,False,0.0,0.0,Neutral
RT @SenBobCasey: In a nation with over 700 sitting federal judges many of whom were appointed by Republican presidents it is outrageous t ,2018-07-09,152,0,1296,229,False,408,False,0.75,-0.25,Negative
RT @RealMuckmaker: Ivanka Trump's Chinese made products spared from tariffs https://t.co/i81L9nzh2R,2018-07-09,108,0,88,511,False,572,False,0.0,0.0,Neutral
RT @DoItForMaMa: OMG TRUMP free speech. OMG The Democrats are right of Barry Goldwater more expensive.,2018-07-09,124,0,1,1158,False,965,False,0.6339285714285714,0.17142857142857143,Neutral
RT @maladamus: Melania Trump had Einstein Visa after EB 1 is reserved for people like Pulitzer Oscar and Olympic winners and academics. S ,2018-07-09,152,0,6653,169,False,423,False,0.0,0.0,Neutral
RT @mitchellvii: My money is on Amy Barrett: A Woman. Devout. Young. Originalist. Just think Democrats a God fearing young originalist w ,2018-07-09,148,0,583,618,False,608,False,0.4,0.1,Neutral
It is definitely Court Packing . No hearing for Garland no hearing for whoever Trump picks. Fair is fair! https://t.co/cAc0FEL8S4,2018-07-09,140,0,0,56,False,155,False,0.7666666666666666,0.525,Positive
RT @PalmerReport: Today is not the day for defeatism. Call Democratic Senators and give them cover for fighting this pick like hell. Call s ,2018-07-09,160,0,49,2811,False,4892,False,0.0,0.0,Neutral
RT @JackPosobiec: Raise your hand if you support President Trump appointing a Christian to the Supreme Court,2018-07-09,128,0,1469,294,False,935,False,0.0,0.0,Neutral
RT @WiredSources: JUST IN: Unearthed footage shows Ivanka Trump being sexually harassed by comedian on Jimmy Kimmel Live https://t.co/WUhxb ,2018-07-09,140,0,1288,54,False,41,False,0.6666666666666667,0.3181818181818182,Positive
RT @CaptKatyaSwann: Instead of listening to Trump s SCOTUS Stolen Seats tonight let s fight back! Fundraiser tonight 9:00 PM ET For @ ,2018-07-09,148,0,123,327,False,460,False,0.0,0.0,Neutral
RT @adamcbest: Boo hoo. Poor little fascist Stephen Miller got flipped off and threw away almost 100 bucks worth of sushi to own the libs. ,2018-07-09,164,0,3732,624,False,1229,False,0.55,0.07812499999999999,Neutral
 WhatIsTrumpHiding? We DEMAND to see the Russion collusion findings! Declassify and RELEASE the FULL IGReport! TellTheTruth UNRedacted Resist MAKE Trump release the full report! Tired of the coverups! SIGN THE PETITION: https://t.co/lw12wZR8JZ https://t.co/XuGbPDUMwr,2018-07-09,208,0,0,1033,False,870,False,0.6,0.125,Neutral
The end of globalisation: Trump and the dangerous new era of tradewars and techwars. @paulmasonnews https://t.co/1cJOzgol5G,2018-07-09,128,0,0,752,False,2751,False,0.6772727272727272,-0.2318181818181818,Negative
RT @JordanSchachtel: FBI releases new docs on Clinton email investigation: Fascinating. Hillary StateDept shopped a Benghazi story to then ,2018-07-09,136,0,3959,1128,False,418,False,0.6522727272727273,0.41818181818181815,Positive
RT @CREWcrew: Why is Ivanka Trump meeting with foreign heads of state when her business is getting new trademarks in their countries? https ,2018-07-09,152,0,3263,1658,False,3607,False,0.2897727272727273,0.005681818181818177,Neutral
RT @GOP: With enthusiasm like this we can DefyHistory in November https://t.co/uWCa5mavJg,2018-07-09,108,0,181,231,False,89,False,0.0,0.0,Neutral
 J20 https://t.co/rB23qT3ZDZ https://t.co/rB23qT3ZDZ,2018-07-09,60,0,0,2543,False,3849,False,0.0,0.0,Neutral
RT @LaylaBe4: @TheRickyDavila And that evil creature was taking out sushi to enjoy today how do these people live comfortably creating all ,2018-07-09,148,0,1,621,False,790,False,0.7,-0.0159090909090909,Neutral
@maggieNYT @juliehdavis You d think Trump might be more cautious after his disastrous Singapore Summit but he seems to believe his own lies.,2018-07-09,152,0,0,1091,False,322,False,0.7666666666666666,0.13333333333333333,Neutral
RT @NYMag: @jonathanchait It seems slightly insane to contemplate the possibility that a secret relationship between Trump and Russia dates ,2018-07-09,140,0,61,4050,False,5000,False,0.85,-0.7,Negative
@chrisgeidner @GuyEndoreKaiser @o_ema @nidhiprakash trump will be paying so much in settlements that Mexico will prob pay for the wall.,2018-07-09,140,0,0,482,False,326,False,0.2,0.2,Neutral
RT @drawandstrike: @The_War_Economy That means somehow somebody was intercepting Trump campaign/transition team EC's unmasking the names ,2018-07-09,128,0,14,487,False,481,False,0.0,0.0,Neutral
Ex Navy sailor pardoned by Trump files suit against Obama Comey for failure to prosecute Hillary Clinton https://t.co/MoInDtRiET,2018-07-09,136,0,0,597,False,1065,False,0.3,-0.3166666666666667,Negative
RT @LauraLitvan: (Bloomberg) The man who served as Donald Trump s personal driver for more than 25 years sued him for back pay on Monday ,2018-07-09,164,0,4231,6,False,16,False,0.45,-0.0625,Negative
RT @brycetache: After protesting Trump the past 18 days here s what I ve learned: Most Repubs respond to peaceful protest with middle fi ,2018-07-09,160,0,6451,612,False,67,False,0.3125,0.125,Neutral
@babycatcher16 @realDonaldTrump Yet I will never be part of the 25 of stupidity that continues to support the racist bigoted ignorant incompetent traitor Trump.,2018-07-09,160,0,0,245,False,711,False,0.6833333333333333,-0.475,Negative
https://t.co/M8ibAYcTWb,2018-07-09,48,0,0,1426,False,2085,False,0.0,0.0,Neutral
RT @SafetyPinDaily: Cohen's Attorney Signals That His Client May Be About To Incriminate The President By Steph Bazzle https://t.co/bepi ,2018-07-09,144,0,67,1479,False,3580,False,0.0,0.0,Neutral
RT @krassenstein: BREAKING: California Primary Voter Turnout was 7.14 Million! During the last midterm election 2014 this number was ju ,2018-07-09,140,0,3273,175,False,193,False,0.2833333333333333,0.25,Positive
RT @realBigBalls: Today s news: traitor trump picks a person for the nation s highest court Outrage over swimsuits being taken out of the ,2018-07-09,160,0,18,6530,False,6761,False,0.0,0.0,Neutral
RT @ScottPresler: Thank you to every single person who voted for President Trump. Your vote gave us 2 Supreme Court Justices. Your vote d ,2018-07-09,160,0,2700,600,False,919,False,0.21428571428571427,-0.07142857142857142,Negative
RT @RealJamesWoods: Perfection. Why Trump s victory literally saved the nation. This right here... https://t.co/nfe0G1HGX2,2018-07-09,124,0,1360,393,False,1042,False,0.5357142857142857,0.2857142857142857,Positive
RT @MichaelAvenatti: And to be clear I m not calling Hillary tired. I am referring to many of the others that ran against Trump and the me ,2018-07-09,172,0,812,247,False,147,False,0.5277777777777778,0.06666666666666667,Neutral
RT @Acosta: Trump SCOTUS team has looked at Kavanaugh's past comments on indicting a sitting president we've confirmed. In 2009 Kavanaugh ,2018-07-09,152,0,3215,1519,False,1492,False,0.625,0.07500000000000001,Neutral
Trump or democracy. https://t.co/mpu7CIGmsB,2018-07-09,60,0,1,4034,False,5000,False,0.0,0.0,Neutral
RT @SenGillibrand: Pregnant women say they are being harmed and denied medical care in immigration detention even when hemorrhaging and m ,2018-07-09,144,0,912,156,False,224,False,0.25,0.16666666666666666,Neutral
RT @redsteeze: Trump is enjoying the hell out of this so much right now. https://t.co/iWZqKqb9RJ,2018-07-09,124,0,69,389,False,1113,False,0.5678571428571428,0.39285714285714285,Positive
RT @CGTNOfficial: Trump has decided his court nominee; big reveal tonight at 9 p.m. Eastern 9 a.m. Beijing time. https://t.co/lsIUSDGctE,2018-07-09,144,0,13,93,False,62,False,0.1,0.0,Neutral
But her emails!!!! ButHerEmails Comey Clinton Trump,2018-07-09,68,0,0,12,False,0,False,0.0,0.0,Neutral
RT @cristinalaila1: House Judiciary Committee Subpoenas Trump Hating FBI Lawyer Lisa Page https://t.co/2rNd4LXUql via @gatewaypundit,2018-07-09,124,0,45,492,False,546,False,0.0,0.0,Neutral
RT @charliekirk11: Trump sacrificed his wealth for his country Hillary sacrificed our country for her wealth,2018-07-09,124,0,18462,3523,False,5000,False,0.0,0.0,Neutral
RT @BuzzFeedNews: BREAKING: Pregnant migrant women say they're being mistreated in detention centers despite the Trump administration's cl ,2018-07-09,140,0,331,214,False,299,False,0.5,0.3333333333333333,Positive
RT @JudicialWatch: Judicial Watch filed its FOIA lawsuit with the Department of Justice for any &amp; all records (including the warrant) relat ,2018-07-09,148,0,81,295,False,975,False,0.0,0.0,Neutral
Can I hear an amen! https://t.co/cq8uyOu3Nk,2018-07-09,68,0,0,2030,False,1662,False,0.0,0.0,Neutral
RT @JanzforCongress: Other members of the House Intelligence Committee are saying Devin Nunes has gone rogue to protect Trump. Hands down ,2018-07-09,144,0,7109,271,False,262,False,0.3319444444444445,-0.14027777777777778,Negative
RT @GinnyGinny_1: Thank you @erictrump Thank you @erictrump Thank you @erictrump Thank you @erictrump Thank you @erictrump Thank you E ,2018-07-09,140,0,1,6118,False,6188,False,0.0,0.0,Neutral
RT @CNN: The sexual harassment we don't talk about By Ruth Ben Ghiat via @CNNOpinion https://t.co/EBuWKDTbgh https://t.co/RBtJLj5JaX,2018-07-09,140,0,46,73030,False,417,True,0.8333333333333334,0.5,Positive
@l0milesniper @m_gabrieljm1984 @rev2018 @JacquelynDeSmit @ReedAbbittMoore @_ResisterSister @realDonaldTrump @Q_ANONBaby @POTUS How am I paranoid cupcake? All it was was a photo opportunity for North Korea. trump got played just like all the people that voted for him. North Korea is mocking trump as of this past weekend. Kim got trump to go down there and do a photo op Bragging rights in his book.,2018-07-09,332,0,0,1334,False,1800,False,0.2694444444444445,-0.20277777777777778,Negative
RT @o_ema: Following a new Trump policy pregnant ICE detainees told @nidhiprakash and I that they are being shackled around the stomach d ,2018-07-09,152,0,502,892,False,2759,False,0.35151515151515156,0.15656565656565655,Neutral
RT @TheDailyEdge: Trump staffers who whine about getting shouted at in public should ask themselves what they've done to defend journalists ,2018-07-09,148,0,231,57,False,202,False,0.06666666666666667,0.0,Neutral
RT @AnnaApp91838450: Patriots Keep This Rolling Devin Nunes Is Hero Stands Up For Justice Supports President Trump/Tells The People Trut ,2018-07-09,140,0,273,2128,False,1630,False,0.0,0.0,Neutral
RT @sarahkendzior: The first two episodes center on 2016 a year Andrea and I spent trying to convince folks that Trump was a serious threa ,2018-07-09,164,0,94,4777,False,4109,False,0.3,-0.07083333333333333,Negative
RT @DrDGrossman: For the past two years the Trump administration has gone to court several times to deny unaccompanied minors the abortion ,2018-07-09,148,0,100,46,False,16,False,0.125,-0.125,Negative
RT @ResistenciaV58: ATENCI N VENEZOLANOS EN USA! Senadores Solicitan al presidente Trump otorgar asilo pol tico a emigrantes Venezolanos e ,2018-07-09,140,0,8,193,False,661,False,0.0,0.0,Neutral
RT @Maggieb1B: .I am beyond being entertained by the lack of common sense of the left. It has become more of a curiosity to contemplate! Pr ,2018-07-09,168,0,238,3141,False,3692,False,0.3333333333333333,0.10833333333333334,Neutral
RT @EdKrassen: Melania Trump is set to bring her Be Best campaign to London. Does she also plan to bring her I really don't care do u ,2018-07-09,176,0,993,83,False,125,False,0.25,0.6,Positive
@The_Trump_Train @realDonaldTrump love it,2018-07-09,56,0,0,21,False,160,False,0.6,0.5,Positive
RT @charliekirk11: Number of judges appointed: Donald Trump 42 Hillary Clinton 0,2018-07-09,104,0,2894,1137,False,2177,False,0.0,0.0,Neutral
RT @Timodc: Until a Trump staffer gets mocked for their disability on national TV or held in an airport cell because of their ethnicity or ,2018-07-09,164,0,1111,99,False,479,False,0.0,0.0,Neutral
RT @mschmitt9: Just to trace the dollars back: Let's say I'm Trump and you owe me 500k. I say you're in the 50 tax bracket (state+fede ,2018-07-09,180,0,201,449,False,1553,False,0.0,0.0,Neutral
RT @KamVTV: Tonight we will see all out well planned MANUFACTURED OUTRAGE protests take place after President Trump announces his ScotusPi ,2018-07-09,144,0,109,48461,False,29641,False,0.0,0.0,Neutral
@MeetThePress @Mimirocah1 @KatyTurNBC Odds of Trump sitting down for a chat and changing the prosecutor's mind: 0 in 3 945 723 646 123 841 234 912 347 123 491 230 484,2018-07-09,196,0,0,29,False,147,False,0.2888888888888889,-0.15555555555555559,Negative
RT @TDPattillo: It really doesn t matter who @realDonaldTrump nominates for SCOTUS. His pick will be impeached and removed when all of Tru ,2018-07-09,152,0,33,474,False,430,False,0.2,0.2,Neutral
Surprise! Protests already planned for Trump s SCOTUS nominee Conservative News Today https://t.co/Q4ohKQiBPS,2018-07-09,112,0,0,48866,False,26042,False,0.0,0.0,Neutral
RT @DancingTheMind: Jeremy Hunt now Foreign Secretary. Theresa May refused to rule out NHS in US UK trade deals. Donald Trump arriving ,2018-07-09,148,0,143,1455,False,1892,False,0.125,-0.125,Negative
RT @AmoneyResists: .@TomiLahren: No one thinks you re a pretty girl. They disparage you because you are a walking racist trashbag Trump apo ,2018-07-09,152,0,14,1147,False,1278,False,1.0,0.25,Positive
RT @markknoller: East Room set up for 9PM/ET SCOTUS announcement by Pres Trump. https://t.co/dzvago1Ftd,2018-07-09,116,0,98,3855,False,4997,False,0.0,0.0,Neutral
RT @BillKristol: If someone in the UK had died in a terrorist attack (even if at the hand of another British citizen) Donald Trump would h ,2018-07-09,168,0,11726,99,False,158,False,0.0,0.0,Neutral
RT @ACLU: Tomorrow is the deadline for the government to reunite 102 separated children under the age of five with their parents. Today in ,2018-07-09,160,0,46,965,False,83,False,0.0,0.0,Neutral
RT @PalmerReport: Today is not the day for defeatism. Call Democratic Senators and give them cover for fighting this pick like hell. Call s ,2018-07-09,160,0,49,78,False,498,False,0.0,0.0,Neutral
 ( :https://t.co/jnYrBFNDew) googlenewsjp https://t.co/vzfvZqKlR0,2018-07-09,60,0,0,25998,False,0,False,0.0,0.0,Neutral
